Loading datasets...
Datasets loaded to GPU.
Worker 4/8: sweep 0acb79e7, 25/200 runs

[worker 4] Run 1/25 | config: {'batch_size': 8, 'opt': 'adam', 'lr': 0.0001, 'wd': 0, 'rdm_seed': 71, 'n_layer': 3, 'n_head': 4, 'n_embd': 64, 'embd_pdrop': 0, 'resid_pdrop': 0, 'attn_pdrop': 0}
progress,datapoints_seen,train_loss,train_acc,indist_acc,ood_acc
[59 of 100],590000,0.001,1.000,0.997,0.929
[60 of 100],600000,0.018,0.995,1.000,0.902
[61 of 100],610000,0.000,1.000,1.000,0.907
[62 of 100],620000,0.000,1.000,1.000,0.919
[63 of 100],630000,0.000,1.000,1.000,0.923
[64 of 100],640000,0.000,1.000,1.000,0.924
[65 of 100],650000,0.000,1.000,1.000,0.676
[66 of 100],660000,0.094,0.974,0.969,0.928
[67 of 100],670000,0.010,0.997,1.000,0.946
[68 of 100],680000,0.000,1.000,1.000,0.946
[69 of 100],690000,0.000,1.000,1.000,0.930
[70 of 100],700000,0.000,1.000,1.000,0.935
[71 of 100],710000,0.000,1.000,1.000,0.938
[72 of 100],720000,0.000,1.000,1.000,0.940
[73 of 100],730000,0.000,1.000,1.000,0.943
[74 of 100],740000,0.000,1.000,1.000,0.946
[75 of 100],750000,0.000,1.000,1.000,0.946
[76 of 100],760000,0.000,1.000,1.000,0.947
[77 of 100],770000,0.000,1.000,1.000,0.947
[78 of 100],780000,0.000,1.000,1.000,0.947
[79 of 100],790000,0.000,1.000,1.000,0.937
[80 of 100],800000,0.000,1.000,1.000,0.940
[81 of 100],810000,0.000,1.000,1.000,0.945
[82 of 100],820000,0.000,1.000,1.000,0.945
[83 of 100],830000,0.033,0.991,0.986,0.795
[84 of 100],840000,0.003,0.999,1.000,0.952
[85 of 100],850000,0.000,1.000,1.000,0.950
[86 of 100],860000,0.000,1.000,1.000,0.950
[87 of 100],870000,0.000,1.000,1.000,0.951
[88 of 100],880000,0.000,1.000,1.000,0.952
[89 of 100],890000,0.001,1.000,1.000,0.951
[90 of 100],900000,0.000,1.000,1.000,0.949
[91 of 100],910000,0.002,0.999,1.000,0.873
[92 of 100],920000,0.000,1.000,1.000,0.301
[93 of 100],930000,0.000,1.000,1.000,0.277
[94 of 100],940000,0.000,1.000,1.000,0.274
[95 of 100],950000,0.000,1.000,1.000,0.858
[96 of 100],960000,0.000,1.000,1.000,0.852
[97 of 100],970000,0.000,1.000,1.000,0.843
[98 of 100],980000,0.000,1.000,1.000,0.834
[99 of 100],990000,0.000,1.000,1.000,0.827
[100 of 100],1000000,0.000,1.000,1.000,0.823
